,colour2,colour1,sub_category,category_id,type,user_id,brand,buyer,month,price_id,price,date
65637,0,0,3,11,11,4049,0,0,6,12108,208.08,2021-07-18
65638,0,3,6,10,8,1251,0,0,6,2240,814.93,2021-07-18
65639,0,3,6,10,8,4069,0,0,6,2240,938.22,2021-07-18
65640,0,0,3,11,11,4049,0,0,6,12108,208.08,2021-07-18
65642,0,0,3,11,11,4049,0,0,6,12108,208.08,2021-07-18
65644,0,0,5,12,27,3811,2,0,6,11932,95.75,2021-07-18
65645,0,2,6,10,8,3585,0,0,6,12777,225.89,2021-07-18
65646,0,0,6,10,8,3841,2,0,6,12764,349.18,2021-07-18
65647,0,0,5,12,8,4150,0,0,6,12777,403.97,2021-07-18
65648,0,3,6,10,27,3414,1,0,6,12753,246.44,2021-07-18
65650,0,0,6,10,8,3861,0,0,6,12759,287.53,2021-07-18
65651,0,0,6,10,8,3767,0,0,6,12712,194.73,2021-07-18
65652,0,0,0,9,8,4053,0,0,6,11048,458.77,2021-07-18
65653,0,0,3,11,11,1435,1,0,6,5961,86.16,2021-07-18
65655,0,0,6,10,8,1091,0,0,6,11934,205.34,2021-07-18
65657,0,0,5,12,8,4053,1,0,6,12616,98.49,2021-07-18
65658,0,2,3,11,11,4038,0,0,6,12024,83.42,2021-07-18
65659,0,2,6,10,8,736,1,0,6,11683,582.05,2021-07-18
65664,0,0,3,11,8,3698,0,0,6,12079,119.04,2021-07-18
65668,0,0,6,10,8,3978,0,0,6,3757,182.66,2021-07-18
65672,0,0,5,12,8,3059,2,0,6,12779,34.36,2021-07-18
65673,0,0,6,10,11,683,1,0,6,11446,331.37,2021-07-18
65674,0,0,6,10,11,683,1,0,6,11446,331.37,2021-07-18
65675,0,0,3,11,11,2083,1,0,6,11446,334.11,2021-07-18
65676,0,0,6,10,8,2930,0,0,6,12710,671.1,2021-07-18
65677,0,2,6,10,8,3622,1,0,6,12406,493.01,2021-07-18
65678,0,0,3,11,23,4407,0,0,6,3892,903.97,2021-07-18
65679,0,0,6,10,8,4096,0,0,6,12575,200.45,2021-07-18
65680,0,0,3,11,11,4100,1,0,6,12575,112.19,2021-07-18
65681,0,0,3,11,27,718,1,0,6,3892,2458.9,2021-07-18
65682,0,0,6,10,27,699,1,0,6,3892,232.88,2021-07-18
65683,0,3,6,10,8,1820,1,0,6,4161,472.47,2021-07-18
65684,0,3,6,10,8,1820,1,0,6,4161,472.47,2021-07-18
65685,0,0,3,11,11,3764,0,0,6,1209,88.9,2021-07-18
65686,0,0,3,11,11,4134,1,0,6,12775,116.3,2021-07-18
65687,0,0,3,11,11,4133,1,0,6,12775,142.33,2021-07-18
65688,0,0,6,10,8,3959,0,0,6,8473,327.26,2021-07-18
65689,0,0,6,10,11,875,1,0,6,8473,308.08,2021-07-18
65690,0,0,6,10,8,3626,1,0,6,12772,534.11,2021-07-18
65691,0,0,3,11,12,1979,1,0,6,4880,82.05,2021-07-18
65692,0,0,3,11,27,3800,2,0,6,4880,143.7,2021-07-18
65694,0,0,0,9,11,1584,1,0,6,12781,143.7,2021-07-18
65695,0,0,6,10,8,150,0,0,6,12781,320.41,2021-07-18
65696,0,0,3,11,11,1362,1,0,6,8866,93.01,2021-07-18
65697,0,0,3,11,23,4407,0,0,6,10257,903.97,2021-07-18
65702,0,0,6,10,11,3868,1,0,6,12609,116.3,2021-07-18
65703,0,0,6,10,8,1521,0,0,6,12748,273.84,2021-07-18
65709,0,2,3,11,8,1142,1,0,6,3407,308.08,2021-07-18
65710,0,0,5,12,8,3851,2,0,6,12782,68.36,2021-07-18
65711,0,0,6,10,8,3851,0,0,6,12588,1486.16,2021-07-18
65712,0,0,3,11,18,1283,1,0,6,5832,445.07,2021-07-18
65713,0,0,3,11,23,4142,0,0,6,12520,465.62,2021-07-18
65714,0,2,3,11,23,1877,0,0,6,12783,362.88,2021-07-18
65715,0,2,3,11,27,3155,1,0,6,12783,294.38,2021-07-18
65716,0,2,3,11,11,1412,1,0,6,12783,303.97,2021-07-18
65717,0,2,3,11,27,2617,1,0,6,12783,1943.84,2021-07-18
65718,0,2,3,11,23,163,0,0,6,12783,321.78,2021-07-18
65720,0,2,3,11,11,3954,0,0,6,12783,316.3,2021-07-18
65721,0,0,3,11,8,1141,0,0,6,12311,321.78,2021-07-18
65722,0,0,6,10,8,256,0,0,6,12311,349.18,2021-07-18
65723,0,0,6,10,8,4150,0,0,6,12311,630.0,2021-07-18
65724,0,0,3,11,8,4150,0,0,6,12311,691.64,2021-07-18
65726,0,0,5,12,18,3884,2,0,6,12754,108.22,2021-07-18
65728,0,0,6,10,8,3892,0,0,6,4520,561.51,2021-07-18
65729,0,0,6,10,8,3892,0,0,6,12727,362.88,2021-07-18
65730,0,0,3,11,11,200,1,0,6,12785,151.92,2021-07-18
65733,0,0,3,11,11,1435,1,0,6,12785,86.16,2021-07-18
65734,0,3,3,11,28,1796,0,0,6,12486,314.93,2021-07-18
65735,0,0,3,11,8,2463,1,0,6,5382,198.49,2021-07-18
65737,0,0,3,11,11,3701,1,0,6,12787,83.42,2021-07-18
65738,0,0,3,11,11,3701,1,0,6,12787,83.42,2021-07-18
65739,0,0,4,13,18,3742,1,0,6,10942,232.74,2021-07-18
65740,0,0,3,11,8,964,0,0,6,12784,479.32,2021-07-19
65741,0,0,6,10,8,774,0,0,6,12784,390.27,2021-07-19
65742,0,0,6,10,8,4029,1,0,6,10879,328.63,2021-07-19
65743,0,0,6,10,8,4029,1,0,6,10879,328.63,2021-07-19
65746,0,0,5,12,8,3541,1,0,6,3966,369.73,2021-07-19
65747,0,0,3,11,11,4133,1,0,6,3359,142.33,2021-07-19
65748,0,2,5,12,23,545,0,0,6,335,102.6,2021-07-19
65749,0,0,3,11,27,4127,0,0,6,9684,287.53,2021-07-19
65750,0,2,3,11,23,163,0,0,6,10627,321.78,2021-07-19
65751,0,0,6,10,11,4125,0,0,6,11911,190.27,2021-07-19
65752,0,0,6,10,18,147,1,0,6,3,130.0,2021-07-19
65753,0,0,6,10,8,3967,0,0,6,12791,225.89,2021-07-19
65755,0,0,6,10,11,1485,1,0,6,11939,324.52,2021-07-19
65756,0,0,3,11,12,132,1,0,6,933,232.74,2021-07-19
65757,0,0,6,10,11,1485,1,0,6,11939,324.52,2021-07-19
65758,0,0,6,10,11,4010,2,0,6,12678,135.48,2021-07-19
65759,0,0,3,11,1,3893,0,0,6,12792,362.88,2021-07-19
65761,0,0,6,10,11,3868,1,0,6,12609,116.3,2021-07-19
65762,0,0,6,10,8,53,0,0,6,12793,302.6,2021-07-19
65763,0,0,5,12,8,3710,0,0,6,12793,136.85,2021-07-19
65768,0,2,3,11,8,4058,0,0,6,12783,356.03,2021-07-19
65769,0,2,3,11,11,1412,1,0,6,12783,303.97,2021-07-19
65771,0,2,3,11,27,3155,1,0,6,12783,294.38,2021-07-19
65772,0,2,3,11,8,3744,0,0,6,12783,294.38,2021-07-19
65773,0,2,3,11,23,1877,0,0,6,12783,362.88,2021-07-19
65774,0,2,3,11,23,163,0,0,6,12783,321.78,2021-07-19
65775,0,2,3,11,23,1361,0,0,6,12783,335.48,2021-07-19
65776,0,2,3,11,23,847,0,0,6,12783,308.08,2021-07-19
65777,0,2,3,11,8,3130,0,0,6,12783,232.74,2021-07-19
65778,0,2,3,11,11,1586,1,0,6,12783,316.3,2021-07-19
65780,0,2,3,11,27,1954,1,0,6,12783,290.41,2021-07-19
65781,0,0,5,12,8,3713,0,0,6,12794,212.19,2021-07-19
65782,0,2,3,11,23,163,0,0,6,12783,321.78,2021-07-19
65783,0,2,3,11,11,3954,0,0,6,12783,316.3,2021-07-19
65784,0,0,5,12,8,3541,1,0,6,10099,369.73,2021-07-19
65785,0,0,3,11,11,3701,1,0,6,1145,83.42,2021-07-19
65788,0,0,6,10,8,227,0,0,6,5980,364.38,2021-07-19
65789,0,0,3,11,8,763,0,0,6,5980,754.11,2021-07-19
65790,0,2,6,10,8,150,1,0,6,12793,342.33,2021-07-19
65791,0,0,6,10,8,4029,1,0,6,12768,328.63,2021-07-19
65792,0,0,3,11,8,4098,1,0,6,10246,308.08,2021-07-19
65793,0,0,3,11,8,1080,1,0,6,12281,219.04,2021-07-19
65794,0,0,6,10,27,1959,0,0,6,10248,225.89,2021-07-19
65795,0,2,3,11,8,3873,2,0,6,10728,949.7,2021-07-19
65796,0,2,6,10,23,3898,0,0,6,12738,280.68,2021-07-19
65797,0,0,6,10,8,3984,0,0,6,4925,445.07,2021-07-19
65798,2,0,5,12,8,2673,4,0,6,1458,132.85,2021-07-19
65800,0,0,3,11,8,3723,0,0,6,9399,1657.4,2021-07-19
65801,0,0,3,11,12,3115,0,0,6,5640,301.23,2021-07-19
65802,0,0,3,11,12,3435,1,0,6,5640,376.58,2021-07-19
65803,0,2,6,10,23,3702,0,0,6,1458,239.59,2021-07-19
65804,0,0,5,12,12,3839,0,0,6,16801,143.7,2021-07-19
65805,0,0,3,11,18,551,1,0,6,11909,304.11,2021-07-19
65807,0,0,5,12,11,2711,0,0,6,5980,244.4,2021-07-19
65809,0,0,6,10,8,2556,1,0,6,5980,214.01,2021-07-19
65810,0,0,2,15,11,2505,6,0,6,5980,78.89,2021-07-19
65811,0,0,6,10,8,3865,2,1,6,12783,643.7,2021-07-19
65814,0,0,6,10,8,3347,1,0,6,9367,390.27,2021-07-19
65815,0,0,6,10,8,3327,1,0,6,9367,362.88,2021-07-19
65817,0,2,3,11,8,1111,0,0,6,9025,273.84,2021-07-19
65818,0,0,6,10,8,913,0,0,6,2767,109.45,2021-07-19
65819,0,2,3,11,8,4058,0,0,6,12798,356.03,2021-07-19
65820,0,0,3,11,8,4146,0,0,6,1985,419.14,2021-07-19
65821,0,0,3,11,22,3955,0,0,6,1985,266.99,2021-07-19
65822,0,0,3,11,8,1910,1,0,6,11902,801.23,2021-07-19
65823,0,0,5,12,27,3416,1,0,6,1053,88.9,2021-07-19
65824,0,0,5,12,27,1106,0,0,6,1053,123.15,2021-07-19
65825,0,0,3,11,27,2122,1,0,6,1053,480.82,2021-07-19
65826,0,0,5,12,8,661,0,0,6,12799,216.3,2021-07-19
65827,0,0,6,10,8,4029,1,0,6,12799,328.63,2021-07-19
65828,0,0,3,11,11,3882,0,0,6,12799,86.16,2021-07-19
65829,0,0,5,12,9,4136,0,0,6,11446,123.15,2021-07-19
65830,0,0,5,12,9,690,1,0,6,11446,164.25,2021-07-19
65832,0,0,3,11,11,3973,1,0,6,10250,91.64,2021-07-19
65833,0,0,3,11,12,3903,0,0,6,1573,157.4,2021-07-19
